platform,workload,run_id,invocation_id,mem_limit_mb,cold_start,concurrency,queue_delay_ms,duration_ms,cpu_time_ms,rss_mb,peak_rss_mb,io_read_bytes,io_write_bytes,energy_joules
docker_ubuntu22_on_ubuntu20,memory_touch,157d3544-8724-411a-8a04-d61f9dac1fb6,931a38fc-1b37-418d-980e-c0aae83544e7,1024,False,1,0,340.0,340.0,73.95703125,73.95703125,0,0,9.078163
docker_ubuntu22_on_ubuntu20,memory_touch,157d3544-8724-411a-8a04-d61f9dac1fb6,f5c5ec3f-63f1-460f-9b3f-17f1efbfb3d2,1024,False,1,0,340.0,330.0,73.98828125,73.98828125,0,0,7.98234
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,3b00d250-804a-40a9-9851-d532351472d1,128,True,1,0,350.0,340.0,73.9453125,73.9453125,0,0,12.546476
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,c7bd5aba-72db-486e-b587-d8c04b1ad9b0,128,False,1,0,350.0,350.00000000000006,73.92578125,73.92578125,0,0,11.644258
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,2c5999a7-18ba-452a-b921-f6872e0cb4a5,128,False,1,0,360.0,350.00000000000006,73.7734375,73.7734375,0,0,9.523718
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,c873cd78-094f-4697-8f84-3c4ae1e0d736,128,False,1,0,350.0,350.00000000000006,73.921875,73.921875,0,0,8.436624
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,f9186796-6647-4d71-8333-bdde2babea1a,128,False,1,0,350.0,340.0,73.91796875,73.91796875,0,0,9.170875
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,159f28f7-c86c-4159-900d-fd1993704cf7,128,True,1,0,360.0,350.00000000000006,73.9453125,73.9453125,0,0,10.879977
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,1773cd7e-050e-4f2d-83bf-4b5f7a883aee,128,False,1,0,350.0,350.0,73.90625,73.90625,0,0,8.608804
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,15b1396d-1cee-4f00-83c5-bb8c2ec745a9,128,False,1,0,350.0,340.0,73.9375,73.9375,0,0,8.330545
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,9b37f24a-4ab1-43de-b25f-d75f1858f338,128,False,1,0,350.0,350.00000000000006,73.88671875,73.88671875,0,0,8.204324
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,ee3db7c0-ac4e-4fe5-ba3c-59590ef59912,128,False,1,0,350.0,350.00000000000006,73.76953125,73.76953125,0,0,9.375098
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,b7f285ad-8be3-4418-bd69-450bd7603642,128,True,1,0,350.0,340.0,73.9765625,73.9765625,0,0,8.366312
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,6bd2cf41-749a-4095-95c3-6e0e90e524e3,128,False,1,0,350.0,350.00000000000006,73.92578125,73.92578125,0,0,8.028971
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,46c95b6d-affb-4213-8c53-f6d7534c47e7,128,False,1,0,360.0,350.00000000000006,73.90234375,73.90234375,0,0,8.46824
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,f5eb16e0-67a5-454a-ab3c-594cb29cacd0,128,False,1,0,350.0,350.00000000000006,74.015625,74.015625,0,0,8.385049
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,a597dee7-81fc-4589-852d-f270ad625150,128,False,1,0,350.0,350.00000000000006,73.9453125,73.9453125,0,0,8.337687
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,574783bb-92b4-4f51-a3d0-4a011baf53b2,128,True,1,0,360.0,350.00000000000006,73.9296875,73.9296875,0,0,13.90359
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,3687a50a-5bbb-4263-a603-81afa3412686,128,False,1,0,350.0,340.0,73.90625,73.90625,0,0,10.784213
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,8fe6132e-f9e7-4b5b-a2af-ebb3467d4f47,128,False,1,0,360.0,350.00000000000006,73.90234375,73.90234375,0,0,21.441778
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,501a37cb-7faf-4a4b-8346-681c82a4ddb9,128,False,1,0,350.0,350.00000000000006,73.953125,73.953125,0,0,9.258094
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,3ca6eb44-21fc-4a0e-9f9e-ac0736cfcb00,128,False,1,0,350.0,340.0,73.875,73.875,0,0,8.296915
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,df3e2cfe-c43c-46f7-ae52-ee1bf7c5d87d,128,True,1,0,350.0,340.0,74.0625,74.0625,0,0,10.868441
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,6e17ca49-683f-458b-9de1-1689109da447,128,False,1,0,350.0,350.00000000000006,73.96875,73.96875,0,0,9.450598
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,9d731fcb-51c6-4ab6-8fbc-297624ec5a97,128,False,1,0,350.0,350.0,73.91796875,73.91796875,0,0,9.073402
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,6785522a-f9cc-4894-a2df-b2766064c598,128,False,1,0,360.0,360.00000000000006,73.9921875,73.9921875,0,0,8.469644
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,f68d3912-8b17-4d85-a591-c1fd14d39bf8,128,False,1,0,350.0,350.00000000000006,73.9765625,73.9765625,0,0,8.270182
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,073ef761-6027-4dd0-868d-f3df187719c5,128,True,1,0,350.0,350.00000000000006,74.01171875,74.01171875,0,0,8.189371
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,89a9dce8-d6dd-4a96-a0e5-b88f5b8de2b7,128,False,1,0,350.0,340.0,73.83984375,73.83984375,0,0,8.208841
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,2d195556-61fd-43ab-8b45-afaebe922a3a,128,False,1,0,350.0,350.00000000000006,73.9609375,73.9609375,0,0,9.244239
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,5718edf5-394f-475c-ae78-7c94b4f9e3aa,128,False,1,0,350.0,350.00000000000006,73.89453125,73.89453125,0,0,8.255655
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,7901116c-44b5-4c05-a50a-4d5bd247a938,128,False,1,0,350.0,350.00000000000006,74.0625,74.0625,0,0,8.166788
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,160ce0f1-af4e-4bb8-8432-562961df44ed,128,True,1,0,350.0,350.00000000000006,73.87890625,73.87890625,0,0,8.343973
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,8261efbb-e339-4add-8481-64db1071449f,128,False,1,0,350.0,350.00000000000006,73.9140625,73.9140625,0,0,8.170573
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,ca0a2d33-f696-4c28-8d3a-1ed1bc3e0be6,128,False,1,0,360.0,350.00000000000006,73.9609375,73.9609375,0,0,10.318821
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,7a870b1f-dc95-48e7-bffc-c834a4db96b2,128,False,1,0,350.0,350.00000000000006,73.8828125,73.8828125,0,0,10.780978
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,652ecf0e-5169-41ac-840a-30115b58a6ef,128,False,1,0,360.0,350.00000000000006,73.890625,73.890625,0,0,8.656594
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,19bcc544-4795-4b4a-a7d3-f22d908cb6e3,128,True,1,0,350.0,350.00000000000006,73.875,73.875,0,0,8.243692
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,c814c51c-3868-494b-8a39-f1fd21866938,128,False,1,0,360.0,350.00000000000006,74.01171875,74.01171875,0,0,10.726719
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,492d5d2b-1eab-4560-8e42-a4d1e21366e4,128,False,1,0,360.0,350.00000000000006,73.86328125,73.86328125,0,0,10.651767
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,696b7508-1390-4bbb-a410-71569edfb98b,128,False,1,0,350.0,350.00000000000006,73.86328125,73.86328125,0,0,11.786713
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,56525527-bd58-4dcd-aa55-6b5110d79a9e,128,False,1,0,350.0,340.0,73.875,73.875,0,0,8.229654
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,ec187d18-28f5-4267-925c-f3723a335501,128,True,1,0,360.0,350.00000000000006,73.953125,73.953125,0,0,8.272318
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,f9764eac-2fbd-47c6-ba7a-38e9cc4ca20e,128,False,1,0,350.0,340.0,73.9453125,73.9453125,0,0,8.100199
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,c39a27cf-8be4-426a-b2d7-803ddca15ed0,128,False,1,0,350.0,350.00000000000006,73.98046875,73.98046875,0,0,8.887063
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,3732e249-41cb-4fa5-bcd4-18279a5cf3f0,128,False,1,0,350.0,350.00000000000006,73.94140625,73.94140625,0,0,8.578774
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,4b3462d8-f91b-4c6a-9bef-ab0450326453,128,False,1,0,350.0,350.00000000000006,74.01171875,74.01171875,0,0,9.605933
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,836d872d-ba53-4fa3-adfd-214957c26542,128,True,1,0,350.0,350.00000000000006,74.05859375,74.05859375,0,0,8.299783
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,2c0e1240-3467-4e22-b8b9-cb9b08981e71,128,False,1,0,350.0,350.00000000000006,74.0625,74.0625,0,0,8.56669
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,59506761-68d1-4165-9813-58150e657b92,128,False,1,0,360.0,360.00000000000006,73.859375,73.859375,0,0,9.22837
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,db93be0c-e883-4f8e-b6ff-259d35fff83d,128,False,1,0,350.0,350.00000000000006,73.8203125,73.8203125,0,0,8.496682
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,a7f1c884-7a8a-4c76-a15d-b262b4a55575,c7faeeff-cf56-4c01-aa0a-f890a0e8f6ce,128,False,1,0,350.0,350.00000000000006,74.0078125,74.0078125,0,0,8.089701
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,a134f6f5-a5a0-4ce0-aa81-14849eebc8e6,256,True,1,0,350.0,350.00000000000006,73.9609375,73.9609375,0,0,13.279751
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,311b3fdd-28b9-46db-87a9-5d14f88c6145,256,False,1,0,350.0,340.0,73.9453125,73.9453125,0,0,11.26108
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,50ab1c25-938f-4805-b2d3-2b3cbdf4bd85,256,False,1,0,350.0,339.99999999999994,73.81640625,73.81640625,0,0,9.297401
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,4c1e7a0f-67f7-44b9-8273-3c64cf65066c,256,False,1,0,350.0,340.0,73.9609375,73.9609375,0,0,8.152445
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,d43f29ad-7978-457c-b0db-0b2387458624,256,False,1,0,350.0,340.0,73.98828125,73.98828125,0,0,8.296121
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,db575f0d-6e18-46a0-86e9-77f47d21d90a,256,True,1,0,350.0,340.0,73.796875,73.796875,0,0,9.319373
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,ad9e864c-12ed-4c7a-a159-497ddad747dc,256,False,1,0,360.0,350.00000000000006,73.94921875,73.94921875,0,0,8.798257
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,d5913d4f-c050-43f1-a42d-9a302962f6a0,256,False,1,0,350.0,350.00000000000006,73.8828125,73.8828125,0,0,8.869911
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,f27b69d4-6fe8-41e0-b8e9-f176f0757335,256,False,1,0,350.0,350.00000000000006,73.88671875,73.88671875,0,0,9.722082
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,959a6da1-63f3-4559-be89-1d456f667eb7,256,False,1,0,350.0,350.00000000000006,73.796875,73.796875,0,0,9.730078
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,35c85817-bf0b-4440-95e2-c9b84205ff83,256,True,1,0,350.0,340.0,73.86328125,73.86328125,0,0,9.384924
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,9a905654-464e-4b37-b1e8-838d5576f6a9,256,False,1,0,350.0,340.0,73.9140625,73.9140625,0,0,10.511143
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,402f419b-7309-46e6-b3f4-018994f902ee,256,False,1,0,350.0,340.0,73.96875,73.96875,0,0,9.463843
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,dfd25ca6-24b3-4dc0-aea2-fbd29323e164,256,False,1,0,350.0,350.00000000000006,73.9140625,73.9140625,0,0,10.262852
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,0087c150-0c37-40e9-9635-d1d2a494d9c9,256,False,1,0,350.0,340.0,73.7265625,73.7265625,0,0,9.470618
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,3cb626fd-4d27-4a15-88bd-78b42645fb6b,256,True,1,0,350.0,350.00000000000006,73.94140625,73.94140625,0,0,8.338235
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,ae7915b0-e12a-4c05-ad74-51b4a1ab2f3a,256,False,1,0,360.0,360.00000000000006,73.96875,73.96875,0,0,10.379857
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,7dab9231-210e-4b08-b5a8-eb03808f5999,256,False,1,0,380.0,370.0,73.79296875,73.79296875,0,0,11.879058
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,e21d2bec-ebd0-437d-844c-61086685d539,256,False,1,0,350.0,350.00000000000006,73.94921875,73.94921875,0,0,8.142863
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,358340ba-40cc-452a-ad24-a084c7627c8c,256,False,1,0,350.0,340.0,73.89453125,73.89453125,0,0,8.236551
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,cb23393f-0ce1-4b0b-9148-ced935de32f3,256,True,1,0,360.0,350.00000000000006,74.0,74.0,0,0,8.226358
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,b6e6d756-956f-45e5-b0df-d32f6f63ae67,256,False,1,0,350.0,340.0,73.953125,73.953125,0,0,11.676423
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,d106661c-41b5-419d-aa88-7d30ecdc55db,256,False,1,0,350.0,340.0,73.84765625,73.84765625,0,0,8.969338
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,cd6ce4db-7c9a-447e-a28a-2f0f30409a0f,256,False,1,0,350.0,350.00000000000006,73.875,73.875,0,0,13.84286
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,3da4cc5e-bd35-47a4-91d4-2a7d994ed3cd,256,False,1,0,360.0,350.00000000000006,73.84765625,73.84765625,0,0,13.647426
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,94393a46-e3a8-48d3-a0bc-8c7498c6d650,256,True,1,0,360.0,360.00000000000006,73.85546875,73.85546875,0,0,17.035479
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,0682f613-b474-488e-8662-ae3f1e9402eb,256,False,1,0,360.0,360.00000000000006,73.8359375,73.8359375,0,0,12.661039
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,a008e020-185b-4ff4-82b6-ab78815fca3f,256,False,1,0,350.0,350.00000000000006,73.87890625,73.87890625,0,0,8.407754
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,2d044011-dbec-4a5d-ae92-0d3ff47ecaac,256,False,1,0,360.0,350.00000000000006,73.94921875,73.94921875,0,0,10.384922
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,5e345212-1c71-4080-add9-7fcb6dacee97,256,False,1,0,360.0,350.00000000000006,73.8671875,73.8671875,0,0,9.670386
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,1e58e856-0f81-447b-a0bc-833b06696fd4,256,True,1,0,350.0,350.00000000000006,73.79296875,73.79296875,0,0,9.163856
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,294fef0d-07e5-4771-91c5-3b7a869b7440,256,False,1,0,350.0,350.00000000000006,73.796875,73.796875,0,0,8.328714
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,15ab1378-9ae7-45a9-94ad-700536303599,256,False,1,0,350.0,350.00000000000006,74.01171875,74.01171875,0,0,8.716835
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,8e06d095-3cdb-45d3-bc3d-a4a5f13ea09b,256,False,1,0,360.0,360.00000000000006,73.9296875,73.9296875,0,0,13.020963
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,1ebc4640-3197-4fff-a9c2-ba78e514ea17,256,False,1,0,350.0,350.00000000000006,73.91796875,73.91796875,0,0,9.701452
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,9ff7790b-6d24-4241-8d2e-9b26dc191ae3,256,True,1,0,350.0,350.00000000000006,74.015625,74.015625,0,0,8.436014
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,d86933ca-51a9-42f1-8abe-686ced13e754,256,False,1,0,350.0,350.00000000000006,73.921875,73.921875,0,0,8.490823
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,10507654-78c4-45f1-82aa-0b511d62c5b5,256,False,1,0,350.0,340.0,73.984375,73.984375,0,0,8.412088
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,1a8a18cb-54a6-47ad-bf68-1ba8cd507614,256,False,1,0,350.0,350.00000000000006,73.90625,73.90625,0,0,8.249796
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,ea9240e2-6d81-43ca-9f32-06a34bada8b2,256,False,1,0,350.0,340.0,73.95703125,73.95703125,0,0,8.557962
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,c9c9ebcf-d0d1-4fb7-90d2-5e70cc77906c,256,True,1,0,360.0,350.00000000000006,74.01171875,74.01171875,0,0,9.504492
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,6eaab84e-b6b5-4421-bdfa-3ac3beb92e3b,256,False,1,0,350.0,350.0,73.80078125,73.80078125,0,0,8.06431
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,4779c930-6fc8-4871-ac9b-ca9f00a83d2f,256,False,1,0,350.0,350.00000000000006,73.73828125,73.73828125,0,0,8.226786
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,013df391-81e9-4484-a5b1-4a6fccd6749d,256,False,1,0,350.0,340.0,73.91796875,73.91796875,0,0,8.194864
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,d6338533-ba18-4cb4-8163-5cda7ff5b529,256,False,1,0,350.0,350.00000000000006,73.83203125,73.83203125,0,0,8.245767
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,7834bf1c-9392-4815-b6e8-e7d6dd00dc1f,256,True,1,0,360.0,350.00000000000006,73.90234375,73.90234375,0,0,9.025612
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,99881a75-75cf-4b8b-96b2-ee27fc550646,256,False,1,0,350.0,350.00000000000006,73.9921875,73.9921875,0,0,11.206759
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,8e581933-fe67-4d3d-8a8e-327c2a0db4bf,256,False,1,0,350.0,350.00000000000006,73.9140625,73.9140625,0,0,9.754979
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,ff7975f2-8853-49f5-b503-0a4afd204791,256,False,1,0,350.0,350.00000000000006,73.9453125,73.9453125,0,0,8.350809
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,05266302-ef11-404c-8e65-fc8e7e39fad9,45e14bfb-00ab-4be8-a34d-838465c63f94,256,False,1,0,350.0,350.00000000000006,73.86328125,73.86328125,0,0,9.094948
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,b877df79-ffdc-454d-a6b8-81fd3f04fef0,53e46397-5b8f-4f3f-8403-a59dd34a2965,512,True,1,0,350.0,340.0,73.92578125,73.92578125,0,0,12.170257
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,b877df79-ffdc-454d-a6b8-81fd3f04fef0,0591b130-a54d-4b81-a3d2-2fc415c4796e,512,False,1,0,350.0,350.00000000000006,73.8671875,73.8671875,0,0,12.993985
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,b877df79-ffdc-454d-a6b8-81fd3f04fef0,245fcb25-9408-4507-bbbe-83c2bb406d7d,512,False,1,0,360.0,360.00000000000006,73.90625,73.90625,0,0,9.178749
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,b877df79-ffdc-454d-a6b8-81fd3f04fef0,b1041772-987b-4024-b107-bd65a76dd95a,512,False,1,0,350.0,350.00000000000006,73.96484375,73.96484375,0,0,8.854225
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,b877df79-ffdc-454d-a6b8-81fd3f04fef0,1319945a-bb0b-4d41-8066-0e49501c9f56,512,False,1,0,350.0,350.00000000000006,73.9140625,73.9140625,0,0,8.142984
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,b877df79-ffdc-454d-a6b8-81fd3f04fef0,62f9e00e-222c-446c-954e-676faf335240,512,True,1,0,350.0,350.00000000000006,73.9296875,73.9296875,0,0,8.264139
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,b877df79-ffdc-454d-a6b8-81fd3f04fef0,0d1f5348-c6b6-424f-b26a-b275b083dae6,512,False,1,0,350.0,340.0,73.93359375,73.93359375,0,0,8.268412
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,b877df79-ffdc-454d-a6b8-81fd3f04fef0,0c7dd641-bf93-4ed5-af76-75b8a57ed7e9,512,False,1,0,350.0,350.00000000000006,73.9296875,73.9296875,0,0,9.55747
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,b877df79-ffdc-454d-a6b8-81fd3f04fef0,03509979-1d44-4331-82a8-e341a721632c,512,False,1,0,350.0,340.0,73.8203125,73.8203125,0,0,8.22703
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,b877df79-ffdc-454d-a6b8-81fd3f04fef0,8b87ce1d-0b60-45b4-aaf5-cf3fb6bbabbc,512,False,1,0,350.0,340.0,74.0078125,74.0078125,0,0,8.175394
